code3,typeName,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
BFA,"Meat, sheep Emissions (CO2eq) gigagrams",194.0278,194.0278,213.4306,232.8334,271.639,281.3404,291.0417,300.7431,310.4445,319.7579,329.2652,329.8473,271.639,310.4445,349.2501,388.0557,446.264,504.4724,562.6807,620.8891,679.0974,717.903,756.7085,795.5141,844.7972,870.0208,896.2145,922.9904,950.7364,841.5206,860.5629,880.0386,899.9499,920.3143,941.1397,962.436,984.2143,1006.4856,1029.2591,1052.5511,1076.3687,1100.7253,1125.6329,1159.3984,1194.1767,1229.9987,1266.8948,1304.8979,1344.0413,1384.3589,1425.8861,1468.6587,1512.7238,1559.2899
BFA,"Milk, whole fresh sheep Emissions (CO2eq) gigagrams",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.7293,133.6875,136.7101,139.8063,142.9698,146.2049,149.5134,152.8967,156.3564,159.8961,163.5127,167.2127,170.9963,174.8658,180.1112,185.5141,191.0788,196.8108,202.7145,208.7953,215.0587,221.5097,228.1544,234.9984,240.842
BFA,"Milk, whole fresh camel Emissions (CO2eq) gigagrams",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1592,2.1949,2.2293,2.274,2.3187,2.3659,2.4131,2.4616,2.5203,2.5713,2.5027,2.5406,2.579,2.63,2.6824,2.7347,2.7895,2.8444,2.9006,2.958,3.0154,3.0754,3.1354,3.1802
BFA,"Meat, chicken Emissions (CO2eq) gigagrams",31.4695,32.1929,32.7355,33.2781,34.0015,35.0867,35.2675,36.1718,36.8953,37.691,38.4868,39.0656,37.9804,34.3632,36.1718,36.8048,37.6187,38.4416,39.1289,39.9744,40.7476,42.5019,45.2148,47.9277,51.6714,52.6164,53.5885,54.5878,56.0663,38.7898,39.8523,40.9465,42.0678,43.2208,44.4054,45.6217,46.8742,48.1583,49.474,50.8304,52.2231,53.6564,55.1259,56.636,63.8885,75.8704,83.2856,92.0528,97.2118,101.7332,104.8983,66.9857,70.621,72.7394
BFA,"Eggs, hen, in shell Emissions (CO2eq) gigagrams",11.3708,11.6322,11.8282,12.0243,12.2857,12.6778,12.7431,13.0699,13.3313,13.6188,13.9063,14.1154,13.7234,12.4164,13.0699,13.462,13.5927,13.7887,14.1808,14.3768,14.7036,16.9908,19.6048,22.2188,26.1397,26.7932,27.4467,28.1002,28.1002,56.0632,57.5989,59.1738,60.7945,62.4609,64.173,65.9374,67.7411,69.597,71.5117,73.4657,75.4784,77.55,79.6739,81.8565,84.1045,86.3918,88.7443,98.0239,101.2914,107.8263,109.7868,111.0938,112.074,115.436
BFA,"Meat, pig Emissions (CO2eq) gigagrams",27.6446,25.5638,26.4556,32.6979,35.6704,41.6155,38.643,38.643,41.6155,44.5881,50.5331,44.5881,35.6704,35.6704,44.5881,44.5881,47.2633,48.7496,50.2359,51.7221,74.3134,89.1761,104.0388,118.9015,126.0356,131.0889,136.4394,141.79,147.4378,162.2018,178.4444,196.3132,215.9714,237.5981,261.3906,287.5656,316.3614,348.0412,382.893,421.2349,463.4161,509.8213,560.8734,572.0849,583.5205,595.1839,607.0812,619.2171,631.5954,644.2215,657.0986,670.2327,697.1157,697.2977
BDI,Cereals excluding rice Emissions (CO2eq) gigagrams,17.8908,16.942,18.3132,19.8889,19.9668,20.9996,21.147,21.6247,21.6802,22.7833,23.1172,22.8091,22.8377,21.8529,23.6404,24.5593,24.6503,24.9312,27.6351,30.4867,28.6178,29.0997,32.7218,29.0552,35.9298,33.8901,33.9665,35.376,37.4693,33.066,33.3813,37.1853,34.5828,26.6536,31.7186,30.0773,31.3619,32.0797,32.9439,30.6195,32.1404,28.3474,26.7881,27.4083,30.6862,32.9184,29.1394,30.7507,31.5769,36.5931,40.6305,37.7784,44.0663,44.6891
BDI,"Rice, paddy Emissions (CO2eq) gigagrams",1.4354,1.9169,1.6859,2.0856,1.8091,1.6714,2.397,3.8075,3.5607,6.0088,5.3326,3.9261,4.5717,5.3679,5.1908,5.3029,7.0852,7.1877,5.3735,7.5211,8.6434,6.1871,6.301,10.692,8.5417,12.2189,20.9718,18.0411,21.6789,21.5264,23.1627,23.2939,22.8378,18.776,17.663,26.4914,35.7033,24.3983,32.2754,30.2779,33.9592,34.2141,34.6025,34.939,35.687,36.7396,37.5697,39.2225,42.8352,45.6241,50.5168,53.4084,37.8067,42.5735
BDI,"Meat, cattle Emissions (CO2eq) gigagrams",404.9712,423.8756,432.0374,446.943,480.1802,484.8311,549.4904,562.0683,610.7579,644.7857,635.1412,673.5681,703.4203,707.8738,729.4246,723.7301,736.2082,743.0144,762.2988,544.4991,372.755,380.6956,361.6382,367.31,334.2657,424.4824,373.0466,380.2907,374.4158,382.1011,386.5501,384.464,359.5668,325.4188,359.1596,352.2478,368.7961,351.7782,328.6461,346.5419,346.4829,305.1464,355.3106,378.2851,396.7368,453.5224,481.0945,450.2486,547.0333,577.9768,600.7414,687.1171,746.1748,805.8603
BDI,"Milk, whole fresh cow Emissions (CO2eq) gigagrams",120.0201,124.9524,128.2407,141.3935,152.9023,154.5464,162.767,166.0552,200.5815,192.361,202.2257,215.3785,223.5991,225.2432,231.8197,230.1755,235.1079,236.752,241.6843,197.2933,152.9023,156.1905,147.97,149.6141,136.4612,172.6317,152.9023,154.5464,152.9023,156.1905,157.8347,166.0552,167.6993,144.6818,126.5965,120.0201,111.7996,124.9524,108.0181,87.1379,90.4261,90.4261,69.0527,67.4086,75.6291,55.8998,90.4261,122.8151,118.376,142.8732,203.8698,147.97,197.2933,213.0745
BDI,"Meat, goat Emissions (CO2eq) gigagrams",75.3681,68.9447,62.5213,56.6974,61.3651,67.1676,65.9788,69.5791,74.1898,75.882,78.5798,90.0178,94.7514,101.1864,105.1507,104.9158,91.6408,90.5702,97.4219,105.5582,118.4907,110.7397,125.0211,128.1686,119.6985,116.0765,122.4623,124.9085,129.212,148.9103,151.6993,148.5728,141.0688,131.8888,145.9731,148.1099,151.2788,110.3895,122.2165,140.8953,173.682,168.1957,154.2237,186.3759,218.5418,230.9675,213.9041,283.1826,292.7424,365.3026,395.1886,437.7117,437.2858,410.1889
BDI,"Milk, whole fresh goat Emissions (CO2eq) gigagrams",25.2654,23.1243,20.9832,19.0561,20.3408,22.482,22.0537,23.3384,24.8372,25.2654,26.1219,29.976,31.4748,33.83,35.1147,34.9006,30.6183,30.1901,32.5453,35.1147,39.397,37.0417,41.7522,42.6087,40.0393,38.7546,40.6817,41.7522,42.8228,49.6744,50.5309,50.9591,51.3874,49.2462,47.1051,42.8228,41.7522,42.3946,43.8934,44.9639,37.0417,40.4675,51.3874,51.0662,48.1756,77.081,85.6456,87.6957,90.3561,93.9746,94.2101,95.2807,95.7089,124.0254
BDI,"Meat, sheep Emissions (CO2eq) gigagrams",24.7012,23.1573,21.6135,19.0099,23.8521,26.9783,30.1817,31.8562,34.6937,35.12,37.0834,42.8281,45.6804,46.6503,48.3321,48.0515,47.0866,41.4902,43.613,48.8234,46.8357,48.3024,55.6934,56.9864,48.9112,50.7794,48.1734,53.9632,50.5803,53.2619,56.1967,56.7606,60.2207,52.434,50.7298,49.7456,52.5417,15.0947,31.5305,37.2762,41.6765,38.2096,39.9474,38.8293,40.3194,44.2903,43.0294,49.2065,48.5044,52.7013,55.9566,55.8267,59.673,57.7499
BDI,"Milk, whole fresh sheep Emissions (CO2eq) gigagrams",6.1753,5.7893,5.4034,4.8244,5.9823,6.7542,7.5261,7.9121,8.684,8.684,9.2629,10.8068,11.3857,11.7716,12.1576,11.9646,11.7716,10.4208,10.8068,12.1576,11.7716,12.1576,13.8944,14.2804,12.1576,12.7365,12.1576,13.5084,12.5436,13.8944,14.0874,14.4733,14.6663,13.8944,11.5787,10.6158,9.6489,8.684,9.2629,6.0788,6.1753,6.1753,6.2718,6.6384,6.5612,7.1402,7.9121,7.5956,7.8735,8.1437,8.2016,8.298,8.3945,11.7221
BDI,"Meat, chicken Emissions (CO2eq) gigagrams",2.9842,3.2555,3.5268,3.9337,4.205,4.4763,4.8832,5.2901,5.4258,5.4258,5.6518,5.8779,6.104,6.3301,6.5561,5.8779,6.104,6.3301,6.5561,6.7822,7.0083,7.2344,7.2344,7.4604,7.6865,7.9126,8.3647,12.8862,13.5644,16.0512,16.7295,17.4077,17.7694,17.4077,16.639,16.3225,16.0512,16.639,15.4182,15.0113,15.9156,16.8199,17.272,17.5433,18.0859,18.312,18.5381,17.0912,12.1176,9.9473,7.786,9.2012,8.6134,8.8522
BDI,"Eggs, hen, in shell Emissions (CO2eq) gigagrams",2.8754,3.1368,3.3982,3.7903,4.0517,4.3131,4.7051,5.0972,5.2279,5.8814,6.2082,6.5349,6.8617,7.1884,7.5152,9.1489,9.4756,9.8024,10.1291,10.4559,10.7826,11.1094,11.1094,11.4361,11.7629,12.0896,12.7431,7.5152,7.8419,5.5547,5.8814,6.2082,6.3389,6.2082,6.0121,5.8161,5.5547,6.0121,5.8161,5.0972,5.0972,5.0972,5.0972,5.3586,5.2279,5.2279,5.2279,5.3586,5.3586,5.2279,5.424,5.2279,5.2279,5.3729
BDI,"Meat, pig Emissions (CO2eq) gigagrams",1.2155,1.2984,1.1879,0.7978,1.105,2.21,1.7956,4.5209,5.6276,4.6792,5.5082,6.6558,7.0063,7.5525,8.7313,12.9839,8.0114,8.2876,8.8401,14.6414,13.2049,15.5807,21.0229,20.9953,16.6084,21.1538,22.2113,31.7706,25.2181,28.3986,22.3719,28.9961,27.5464,20.6596,21.8749,20.5077,20.5077,29.4619,56.9845,53.6534,45.6214,31.9998,29.2147,37.67,46.8449,49.3768,43.8149,63.6751,57.2317,67.5059,81.9957,104.1581,107.2533,116.0265
#N/A,Cereals excluding rice Emissions (CO2eq) gigagrams,2.6509,2.6509,2.6509,2.6509,4.3834,4.8869,5.6422,3.0802,1.9696,0.352,0.3514,0.3365,0.4178,0.8851,1.2448,1.6308,0.7497,0.6238,1.8601,2.2,0.8589,1.2321,0.8456,0.7229,0.5404,3.1598,4.5571,4.2844,4.1093,4.0445,3.7518,3.9778,3.9598,3.7431,3.583,3.7829,3.948,4.0847,5.3531,4.5784,4.7005,3.762,3.8626,3.1356,1.7169,3.2161,3.0254,4.079,3.6432,3.633,3.4937,3.4366,3.5457,2.9467
#N/A,"Meat, cattle Emissions (CO2eq) gigagrams",12.0244,12.2399,13.9585,12.7277,12.629,12.8502,13.3243,14.0095,14.0095,13.9448,12.0323,14.8081,12.5348,10.8333,9.5287,9.2111,9.506,9.9825,10.2094,11.0034,11.9676,13.2495,9.1317,7.3734,8.8481,9.9825,11.4005,15.7632,16.3917,16.8352,14.25,15.3753,15.6566,15.9447,16.1988,14.9522,14.9737,16.0514,15.5976,15.314,15.2369,15.4275,12.6437,15.6044,19.3638,23.0278,26.7712,31.1385,30.7415,31.3087,18.4494,18.4869,18.5311,18.7331
#N/A,"Milk, whole fresh cow Emissions (CO2eq) gigagrams",2.3018,2.384,2.6306,2.4662,2.4662,2.4662,2.6306,2.7128,2.7128,2.6306,2.3018,2.8772,2.384,2.0551,1.8085,1.7756,1.8414,1.9729,1.9729,2.1373,2.384,2.0551,1.5619,2.4662,3.617,4.4391,4.8501,6.7409,6.9875,7.1519,6.0832,6.5616,6.6833,6.805,6.9875,13.2236,13.2351,13.5639,13.5639,13.1529,13.2647,13.8105,17.5542,14.0571,17.2632,20.5514,23.8396,27.6211,29.4296,30.2516,10.5026,10.5305,10.5486,10.6636
#N/A,"Meat, goat Emissions (CO2eq) gigagrams",5.7811,6.2093,6.4234,6.8516,7.0658,7.494,7.2799,7.2799,7.0658,7.494,6.9548,6.4234,5.7811,6.6375,7.494,8.6716,8.9928,9.421,9.6351,9.421,10.0634,10.6393,9.421,9.421,9.603,11.348,10.2775,9.2793,13.2751,13.359,14.7193,15.7954,16.6174,14.3456,11.2048,10.5702,11.7763,13.2751,12.2045,12.4186,12.2029,12.2045,10.8119,16.721,13.2957,6.4736,6.9462,-3.5739,5.546,21.1773,23.2365,23.8872,24.5561,24.5555
#N/A,"Milk, whole fresh goat Emissions (CO2eq) gigagrams",2.7835,2.7835,2.9976,2.9976,3.2117,3.2117,3.2117,3.2117,3.2117,3.2117,3.2117,2.9976,2.7835,2.9976,3.2117,4.1752,4.2823,4.4964,4.7105,4.4964,4.9246,5.1387,4.4964,4.4964,4.7105,5.3528,6.8516,11.1339,9.8492,10.0634,11.7763,12.8468,14.3456,14.5597,12.8468,12.8188,11.7763,11.348,11.7763,11.1339,11.3496,11.7763,13.241,14.988,21.273,30.9963,33.3319,46.7179,40.6705,28.3687,15.2346,15.6612,16.0997,16.1261
#N/A,"Meat, sheep Emissions (CO2eq) gigagrams",0.2895,0.3188,0.4066,0.373,0.3003,0.7513,0.4907,0.5789,0.655,0.374,0.3173,0.3182,0.2895,0.2895,0.3088,0.3088,0.3088,0.3088,0.2895,0.2316,0.2316,0.2316,0.2702,0.2895,0.2586,0.4438,0.8568,0.8092,1.0807,1.0699,1.1747,1.2897,1.4159,1.5438,1.7785,1.6793,1.6982,1.9105,1.7368,1.6307,1.6307,1.6403,1.7785,2.007,2.2868,2.5666,2.8553,3.1764,3.5334,3.931,2.1847,2.2113,2.2383,2.3157
#N/A,"Meat, chicken Emissions (CO2eq) gigagrams",0.1492,0.1537,0.1583,0.1583,0.1673,0.1718,0.1718,0.1854,0.1899,0.1899,0.1944,0.1989,0.217,0.2351,0.2532,0.2894,0.3617,0.5426,0.7234,0.9043,1.0852,1.1756,1.0852,1.4424,1.4197,1.7091,1.7453,1.5961,1.7543,1.7136,1.3564,1.0173,0.4521,0.3617,0.3346,0.321,0.3617,0.1583,0.3753,0.2261,0.5426,0.4974,0.4386,0.0588,0.5652,0.4974,0.6104,0.9495,0.85,0.8953,2.8621,3.1696,3.7483,4.0268
#N/A,"Eggs, hen, in shell Emissions (CO2eq) gigagrams",0.0523,0.0523,0.0523,0.0588,0.0588,0.0588,0.0653,0.0653,0.0653,0.0719,0.0719,0.0719,0.0784,0.085,0.0915,0.1046,0.1307,0.196,0.2614,0.3267,0.3921,0.4248,0.3921,0.5032,0.3921,0.6862,0.7777,0.8953,0.7973,0.8169,1.307,1.8625,2.614,2.4179,2.2872,2.2872,2.2872,2.614,2.7251,2.81,2.3526,2.2872,2.0912,2.1565,2.1892,2.3526,2.4179,2.4833,2.614,2.7447,1.686,1.8951,1.8821,2.0219
#N/A,"Meat, pig Emissions (CO2eq) gigagrams",2.6131,2.7407,3.4153,4.1438,4.9726,5.5251,5.5251,5.8013,6.0776,6.3538,6.9204,7.7351,9.1164,6.6301,6.0776,5.5251,6.3538,7.1826,8.2876,11.0501,12.4314,18.3985,13.8127,13.8127,17.4869,18.509,22.1003,23.4816,23.6197,27.3386,34.9593,57.1654,55.2507,36.7417,65.8865,27.6254,39.5043,51.1069,55.2507,51.3003,55.2507,55.2507,55.2507,56.632,56.632,58.0133,59.947,61.9361,63.9914,65.9141,22.8995,23.1285,23.3597,23.4816
KHM,Cereals excluding rice Emissions (CO2eq) gigagrams,18.0559,17.2655,20.1193,22.3112,20.4111,15.3351,19.6322,19.4102,16.943,15.5197,15.7687,9.6441,10.0007,9.5831,8.6181,9.0626,9.9824,10.2933,10.8853,16.9788,15.5353,10.6383,7.4393,6.7309,6.6349,6.724,5.8351,7.005,7.4792,9.0249,9.0282,10.2802,9.273,7.5192,8.7921,8.9469,10.7282,7.1911,10.4269,12.9274,15.2161,16.2179,24.1472,21.5169,21.4201,30.6598,40.3765,47.5966,68.7538,62.4527,59.3025,76.9201,75.5405,68.0755
KHM,"Rice, paddy Emissions (CO2eq) gigagrams",7626.4561,7945.9062,7791.0988,8292.558,8167.2097,7605.1185,7067.0492,8147.7778,6813.5545,8424.716,6594.2161,4899.0634,2839.1506,1940.2458,3141.3426,3485.6994,3480.5392,3480.5392,2683.031,5063.5729,4648.4415,5675.8402,5638.9836,3419.6937,5063.5112,5316.9,4788.9038,6383.1783,6514.7627,6494.8292,6037.1489,5941.5021,6426.9475,5268.0283,6799.3071,6633.5783,6883.3991,6919.6445,7328.2254,6722.1279,6990.4081,7068.7411,7945.6592,7476.1221,8628.379,8989.0984,9169.6432,9373.8111,9627.1158,10029.7462,10780.5063,10994.8265,11321.672,11596.5465
KHM,"Meat, cattle Emissions (CO2eq) gigagrams",2139.2783,2255.7016,2328.4662,2473.9953,2575.8657,2692.289,3032.8272,3300.6008,3491.1674,3347.1702,3201.641,3056.1119,2910.5827,2711.4376,2136.9805,1371.0377,1210.1897,1164.2331,1024.8315,1052.4054,1266.8694,1610.0118,1803.0294,2054.2587,2242.221,2463.2721,2685.3956,2743.6072,3056.1119,3184.7734,3298.5159,3619.8458,3725.5459,3845.5293,4095.0367,4057.6587,4144.9502,3924.5991,4145.8616,4400.556,4210.7355,4296.1074,4390.4088,4469.9581,4682.5853,4918.5968,4951.7423,5082.4703,5263.3783,5123.5463,5009.2232,4254.0066,4231.0682,4194.5935
KHM,"Milk, whole fresh cow Emissions (CO2eq) gigagrams",187.3847,197.5825,203.9562,216.7034,225.6265,235.8243,265.6529,289.1078,305.9342,293.187,280.4397,267.6924,254.9452,254.9452,267.6924,267.6924,280.4397,229.4507,178.4616,216.7034,229.4507,234.5496,239.6485,242.1979,244.7474,247.2968,252.3957,254.9452,254.9452,260.0721,264.5337,267.6925,280.4397,283.2441,286.8133,288.0881,293.187,300.8353,305.9342,305.9342,305.9342,305.9342,304.4046,311.0331,324.8002,341.1167,346.7255,356.9233,367.1211,356.9233,349.2749,351.8244,351.8244,348.7914
KHM,"Meat, buffalo Emissions (CO2eq) gigagrams",917.4224,970.3507,1023.2789,529.2822,529.2822,829.2087,1383.1908,1510.2185,1584.318,1605.4893,1517.2756,1446.7046,1358.4909,1270.2772,1058.5644,882.137,705.7096,670.4241,616.6137,661.6027,712.7667,850.38,952.7079,1063.8572,1081.4999,1120.3139,1162.6565,1250.8702,1303.7984,1298.5056,1332.5561,1418.4762,1453.2324,1428.2097,1349.1544,1312.4928,1351.9631,1223.7904,1153.5705,1223.7551,1104.4637,1104.2802,1165.2906,1147.7872,1193.7889,1278.0012,1363.3956,1316.5135,1304.9381,1238.6508,1217.0473,1199.7063,1192.6492,1199.7063
KHM,"Meat, chicken Emissions (CO2eq) gigagrams",3.1575,3.8073,3.1724,4.6248,6.7099,6.2937,6.1601,7.775,8.4826,8.5325,8.7406,9.365,9.9893,9.9893,10.4055,10.4055,11.238,10.8217,9.9893,5.003,6.5888,14.0641,12.882,15.9413,19.554,23.0878,22.3261,30.8378,27.9575,25.2355,27.5372,31.6369,34.513,31.3289,31.4954,36.6774,39.1164,42.9415,43.7739,50.9829,50.9787,55.2658,53.0307,52.1691,46.1422,43.8405,43.8405,45.5137,59.3614,51.3949,46.3711,38.4879,32.4652,32.4652
KHM,"Eggs, hen, in shell Emissions (CO2eq) gigagrams",8.399,8.399,8.399,8.9989,8.9989,9.5989,9.5989,10.1988,10.7987,11.0987,11.0987,11.0987,10.7987,10.4988,9.5989,8.9989,9.5989,8.399,7.1991,7.4391,7.7991,8.399,8.9989,9.5989,10.1988,10.7987,10.7987,11.0987,11.9986,12.5985,13.1984,13.7984,14.3983,14.9982,14.9982,15.5982,16.1981,16.798,17.3979,17.9979,17.9979,20.3976,19.6357,20.9975,23.9972,27.6147,31.7482,35.9537,35.5818,30.5964,31.1963,31.1963,31.1963,31.1963
KHM,"Meat, pig Emissions (CO2eq) gigagrams",134.4412,146.4828,150.3174,184.4443,203.5397,216.3018,230.6251,235.1518,251.3625,261.836,250.9262,240.0163,229.1065,174.5573,130.918,87.2787,65.459,43.6393,28.8674,28.8238,48.6579,157.7562,179.794,220.1604,262.4906,253.3263,272.964,327.295,379.0076,330.5679,338.2048,445.7758,463.166,441.7265,445.9721,469.3622,532.0317,510.3986,477.703,421.9771,461.3821,459.3989,502.7792,529.905,586.6461,598.0214,521.3567,483.4455,463.9524,448.9246,458.0672,462.5769,469.1228,473.4867
CMR,Cereals excluding rice Emissions (CO2eq) gigagrams,101.7192,105.7437,106.4509,106.2952,106.7574,120.7252,121.1483,131.727,136.0928,144.5127,142.8079,133.8128,144.5416,150.2465,149.8566,124.5265,165.7771,172.9663,170.2735,173.9522,166.5589,178.4783,200.8135,165.6562,177.3696,173.7095,161.1009,170.2316,154.629,112.0948,123.0899,148.0647,158.5878,172.8125,180.6363,193.1127,191.5976,196.0332,192.6566,187.5092,208.9672,207.9702,213.6235,276.6327,250.8492,282.6433,291.0308,302.8432,344.6458,354.1004,387.9145,382.795,336.3937,351.5642
CMR,"Rice, paddy Emissions (CO2eq) gigagrams",12.9104,16.8012,23.6062,22.3518,19.6391,26.1947,29.7464,28.2862,28.279,32.3776,29.8247,30.9378,35.197,39.6874,42.4903,45.6704,47.9626,61.7656,45.4494,40.4876,44.0573,55.5209,42.6437,43.5952,52.9614,45.2519,37.5766,30.6011,28.7214,24.2318,20.4317,30.7157,21.8262,24.2295,22.1069,27.8153,27.4151,33.6911,47.0235,44.9786,46.7942,75.7311,74.8474,81.4773,85.3241,94.8222,123.4453,129.9563,96.4203,245.3458,275.6056,239.3912,288.4274,294.4596
CMR,"Meat, cattle Emissions (CO2eq) gigagrams",1932.5182,1932.4047,2042.7792,1766.7862,1921.4013,2078.0582,2042.7792,2098.0232,2318.7722,2531.921,2722.4957,2531.921,2531.921,2613.5958,2831.3955,2994.7452,3176.8688,3266.9948,3340.729,3966.9371,4076.2396,3784.6093,3697.3193,3837.5845,4473.8204,4585.5947,4700.2073,4817.768,4937.8131,5061.7433,5064.9763,5063.8419,5059.3044,5053.6326,4991.242,4959.5579,5094.6696,5217.6278,5949.7874,6377.4461,6283.5688,6063.2247,6284.4275,6392.1929,6499.9584,6502.8646,6506.6569,5394.8838,5329.5201,4264.1088,5402.7404,5901.5969,6216.702,6371.6597
CMR,"Milk, whole fresh cow Emissions (CO2eq) gigagrams",76.2868,76.4512,80.8903,69.8747,75.9579,82.37,80.8903,83.0276,91.9058,152.9023,164.4111,152.9023,152.9023,157.8347,170.9875,180.8522,191.8678,197.2933,254.8372,302.5164,310.737,288.7059,282.0472,292.6518,341.153,349.7846,358.5806,367.4588,376.6658,386.1195,386.3661,388.0102,394.5866,402.8072,411.0278,412.5584,404.162,405.1599,419.2483,427.4689,428.7135,419.2483,427.4689,435.6894,443.91,439.6978,434.2015,477.075,496.6744,509.6744,529.4038,534.3361,534.3361,547.655
CMR,"Meat, goat Emissions (CO2eq) gigagrams",188.4203,194.8437,203.4083,211.9728,219.4668,266.1437,284.3433,289.0539,308.3241,338.3001,346.8646,366.1349,331.8766,331.8766,336.1589,338.3001,417.5222,476.1895,458.2039,445.357,382.8047,364.5718,369.4751,404.6754,440.93,439.2026,449.3858,478.7588,529.5038,582.39,584.5311,587.6271,591.0309,593.0957,597.7847,603.3732,613.4365,623.4999,633.7773,763.9586,759.1611,757.7061,756.5498,755.5291,754.1048,753.121,752.2828,750.932,749.2373,792.3914,818.3568,833.4799,850.6658,804.4364
CMR,"Milk, whole fresh goat Emissions (CO2eq) gigagrams",21.4114,21.4114,21.4114,21.4114,23.5525,29.976,29.976,32.1171,34.2582,36.3994,38.5405,40.6817,42.8228,53.5285,53.5285,55.6696,55.6696,55.6696,55.6696,55.6696,51.3874,42.8228,42.8228,42.8228,55.6696,107.057,124.1861,143.4564,158.4443,171.2912,175.5735,174.6187,175.4971,177.7146,177.3079,178.1428,178.7852,179.4275,179.8557,180.284,182.9403,184.3953,185.5516,186.5723,187.9966,188.9804,189.8187,191.1695,192.8641,160.4157,145.156,151.4443,144.9641,196.5464
CMR,"Meat, sheep Emissions (CO2eq) gigagrams",245.4678,251.6431,257.8184,262.4498,265.3445,279.8179,293.3263,308.7645,308.7645,308.7645,308.7645,308.7645,250.8712,260.5201,268.2392,286.1861,334.8165,335.7814,334.8165,333.4657,334.8165,326.1325,308.7645,327.6764,342.7819,369.1859,387.259,431.6914,470.8659,521.0401,459.8662,468.9361,476.6552,486.3519,495.3349,504.637,513.321,522.005,540.3379,558.2849,565.8646,564.3662,562.8774,560.9805,560.5743,557.6265,556.8452,556.0486,555.2261,558.1834,508.9985,529.2533,527.3462,592.7408
CMR,"Milk, whole fresh sheep Emissions (CO2eq) gigagrams",61.3669,62.9108,64.4546,65.6125,67.5422,67.5422,73.3316,77.1911,77.1911,77.1911,77.1911,77.1911,77.1911,77.1911,79.1209,79.1209,79.1209,83.9454,83.9454,83.3664,83.9454,79.1209,77.1911,77.5771,91.0855,108.0676,113.8569,127.3654,140.8738,154.3823,157.6629,158.2418,160.1716,160.1238,160.7898,161.1365,162.1014,163.0663,164.0312,165.9609,167.4511,168.9496,170.4384,172.3352,172.7414,175.6893,176.4705,177.2672,178.0897,184.7812,243.615,242.658,245.53,182.0651
CMR,"Meat, chicken Emissions (CO2eq) gigagrams",9.8342,10.1733,11.8689,16.309,16.9555,20.3466,23.7378,25.4333,28.8244,28.8244,28.8244,28.8244,28.9917,29.1635,29.3308,30.8003,31.8764,32.7581,33.9111,24.3029,18.2803,18.0497,23.3896,41.8237,37.7091,44.0708,47.9322,56.8485,57.7619,62.6225,68.0482,68.4416,72.4567,76.5803,80.9887,94.4989,108.0633,121.5147,116.8214,81.1017,121.3429,121.2299,121.2299,121.2299,139.3158,159.8342,172.7204,183.7031,182.9118,183.7981,188.0935,192.3889,198.4929,204.6318
CMR,"Eggs, hen, in shell Emissions (CO2eq) gigagrams",4.7378,4.9012,5.7181,7.8615,8.1687,9.8024,11.4361,12.253,13.8867,13.8867,13.8867,13.8867,13.9717,14.0501,14.1351,14.2984,14.7036,15.5205,16.3373,17.1542,17.9711,18.7879,20.4217,17.9711,20.4217,22.4671,22.0554,22.8723,23.6891,24.506,24.506,25.2444,25.9763,26.5514,26.7148,26.7932,26.7932,26.9566,27.2049,26.5514,27.2049,27.3683,27.3683,27.3683,27.3683,30.3874,28.1002,28.1002,28.1002,28.4269,28.7537,29.0804,30.0607,30.9904
CMR,"Meat, pig Emissions (CO2eq) gigagrams",70.1684,69.0634,71.826,71.826,71.5497,77.0748,69.0634,95.86,104.9764,118.7891,132.6018,146.4144,146.4144,151.9395,151.9395,224.318,251.1146,279.5687,307.1941,331.5044,305.1139,248.6283,209.9528,221.0029,309.9566,400.8275,325.4544,341.7258,358.8535,376.81,331.5044,303.879,276.2537,276.2537,276.2537,276.2537,276.2537,331.5044,276.2537,371.8374,372.9425,372.9425,372.9425,372.9425,381.2301,386.7551,400.5678,414.3805,450.2935,593.9454,632.6209,466.8687,483.4439,497.2566
CAN,Cereals excluding rice Emissions (CO2eq) gigagrams,2167.1931,3118.1323,3591.3498,3328.0459,3730.1548,4453.5243,4078.4566,4016.1481,4134.527,3401.0492,4524.785,4586.5471,5145.0546,4839.0341,5374.1433,6155.6531,6552.8938,6873.8407,6436.9552,7299.528,8142.0126,8728.153,9182.0283,9162.6365,9085.4799,9388.2321,9119.7724,7947.5971,8999.284,9426.305,9631.466,9609.2146,9975.8522,9742.7182,10453.2336,11533.595,10820.3349,10710.6404,11135.4475,10536.7978,9894.0202,9681.9367,10677.9851,10258.8469,11251.5097,9446.9933,12199.8014,12154.6133,11729.4817,11895.7502,13856.2707,14226.1181,16877.1166,15584.2632
