code3,typeName,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
SUR,Dithiocarbamates,,9,,,,43,0,6,,,,,18.21,3.51,21.57,18.2,36.08,49.71,16.85,21.31,17.2,39.29,9.15,29.92,18.43
SUR,Benzimidazoles,1,1,,,,3,1,0,,,1,,0.6,2.05,1.06,,0.7,3.77,,0.88,1.38,0.5,,0.65,3.17
SUR,"Triazoles, Diazoles",,0,,,,1,2,1,,,1,,,,1.5,1.6,6.22,2.08,6.3,3.81,5.23,4.3,2.65,2.35,3.83
SUR,"Diazines, Morpholines",,,,,,10,6,15,,,9,,,0.01,,,,,,,,,,,
SUR,Other Fungicides,31,37,,,,18,1,17,,,8,,26.87,40.38,12.5,38.36,53.98,71.24,90.23,55.31,25.2,33.25,16.2,12.61,47.88
SUR,Anticoagulants,,0,,,,0,0,0,,,0,,9.3,3.38,9.88,12.98,7.1,14.25,11.15,15.57,0,0,0,0,0.01
SUR,Other Rodenticides,,,,,,,,,,,,,,,,0,,,,,,,,,
SUR,Pesticides,217,207,,,,169,142,139,,,176,,594.86,789.4,704.46,778.84,686.64,822.81,889.77,974,778.41,936.24,633.92,537.49,622.53
SUR,Insecticides,28,59,,,,46,47,45,,,58,,274.79,256.8,166.2,180.6,153.45,121.35,110.4,146.91,112.69,68.17,29.97,27.3,73.78
SUR,Mineral Oils,0,0,,,,0,0,,,,,,,,,,,47.32,,,344,457.91,418.82,372.93,186.06
SUR,Herbicides,157,101,,,,48,84,55,,,81,,264.09,483.27,491.75,526.87,428.52,512.34,654.6,728.29,272.23,231.32,157.13,91.73,287.34
SUR,Fungicides&Bactericides,32,47,,,,75,11,39,,,37,,46.68,45.95,36.63,58.39,97.57,127.55,113.62,83.23,49.49,178.84,28,45.53,75.34
SUR,Rodenticides,,0,,,,0,0,0,,,0,,9.3,3.38,9.88,12.98,7.1,14.25,11.15,15.57,0,0,0,0,0.01
SWE,Chlorinated Hydrocarbons,,,,,,,,,,,0,0,,,,,,,,,,,,,
SWE,Organo-Phosphates,10,7,5,10,10,8,6,,,,9,7,,,,,,,,,,,,,
SWE,Carbamates Insecticides,13,7,15,13,32,13,9,,,,4,0,,,,,,,,,,,,,
SWE,Pyrethroids,6,5,5,6,10,3,6,,,,7,12,,,,,,,,,,,,,
SWE,Botanic.Produc&Biologic.,,,,0,0,0,0,,,,0,0,,,,,,,,,,,,,
SWE,Other Insecticides,34,29,28,1,1,8,5,,,,2,2,,,,,,,,,,,,,
SWE,Phenoxy Hormone Products,762,506,315,412,764,142,373,,,,384,369,,,,,,,,,,,,,
SWE,Triazines,18,10,10,11,5,11,12,,,,7,9,,,,,,,,,,,,,
SWE,Amides,60,55,45,50,54,46,19,,,,20,29,,,,,,,,,,,,,
SWE,Carbamates Herbicides,30,16,12,17,39,47,50,,,,62,70,,,,,,,,,,,,,
SWE,Dinitroanilines,26,15,36,18,18,2,1,,,,6,3,,,,,,,,,,,,,
SWE,Urea derivates,69,59,61,42,51,59,59,,,,116,133,,,,,,,,,,,,,
SWE,Sulfonyl Ureas,,,,,,1,0,,,,5,5,,,,,,,,,,,,,
SWE,Bipiridils,,,,15,14,10,11,,,,12,14,,,,,,,,,,,,,
SWE,Other Herbicides,644,382,466,532,562,657,712,,,,760,803,,,,,,,,,,,,,
SWE,Inorganics,16,15,39,2,7,7,2,,,,17,10,,,,,,,,,,,,,
SWE,Dithiocarbamates,423,567,306,185,191,32,57,,,,22,28,,,,,,,,,,,,,
SWE,Benzimidazoles,8,6,4,1,1,0,0,,,,5,3,,,,,,,,,,,,,
SWE,"Triazoles, Diazoles",25,13,15,9,20,39,38,,,,11,7,,,,,,,,,,,,,
SWE,"Diazines, Morpholines",29,37,33,22,48,60,74,,,,81,77,,,,,,,,,,,,,
SWE,Other Fungicides,89,70,71,82,91,49,69,,,,87,84,,,,,,,,,,,,,
SWE,Benzimidazoles-SeedTrF,,,,,,,,,,,1,1,,,,,,,,,,,,,
SWE,Triazoles diazoles-SdTrF,,,,,,,,,,,23,24,,,,,,,,,,,,,
SWE,Others-SeedTreatFung,,,,,,,,,,,38,55,,,,,,,,,,,,,
SWE,Carbamates-insect-SdTr,,,,,,,,,,,3,2,,,,,,,,,,,,,
SWE,Pyrethroids-SeedTr Ins,,,,,,,,,,,1,1,,,,,,,,,,,,,
SWE,Others-SeedTreat Ins,,,,,,,,,,,3,3,,,,,,,,,,,,,
SWE,Plant Growth Regulators,48,42,31,38,44,31,26,,,,35,38,48,23,18,20,18,28,38,32,20,22,25,27,30
SWE,Pesticides,2310,1841,1497,1466,1962,1225,1529,1534,1555,1602,1721,1789,2198,2549,1353,2132,2220,2157,2352,1935,1982,1781,1814,1620,1880
SWE,Insecticides,63,48,53,30,53,32,26,15,27,57,22,21,46,41,28,36,62,54,36,44,34,33,35,28,44
SWE,Herbicides,1609,1043,945,1097,1507,975,1237,1332,1302,1285,1372,1435,1869,2225,1012,1790,1880,1809,1934,1594,1687,1495,1513,1232,1499
SWE,Fungicides&Bactericides,590,708,468,301,358,187,240,187,226,260,223,209,196,223,251,244,216,241,294,234,212,213,216,316,287
SWE,Seed Treatm Fungicides,,,,,,,,,,,62,80,39,37,44,42,44,25,50,31,29,18,25,17,20
SWE,Seed Treatm Insecticides,,,,,,,,,,,7,6,,,,,,,,,,,,,
SWE,Plant Growth Regulators,48,42,31,38,44,31,26,,,,35,38,48,23,18,20,18,28,38,32,20,22,25,27,30
CHE,Chlorinated Hydrocarbons,1,1,1,3,1,1,1,1,0.4,0.2,0.2,0.2,0.5,0.8,0.6,0.3,0.3,1.6,1,1.1,1.1,,,,
CHE,Organo-Phosphates,58,50,60,53,48,45,44,41,36.3,30.7,31.7,28.6,26.1,25.3,21.3,20.4,17.9,28.8,28.05,29.5,21.5,25.03,10.9,15.7,17.61
CHE,Carbamates Insecticides,19,15,17,15,14,10,10,8,8.5,8.2,8.6,8.3,7.9,7.4,7.4,6.9,5.7,13.2,14.47,14,15.3,15.54,5.37,5.97,7.04
CHE,Pyrethroids,1,1,1,2,1,1,1,1,1.2,0.9,1,0.8,1.1,0.4,0.9,0.8,0.4,2.3,3.38,3.4,4,2.98,1.06,1.95,2.93
CHE,Botanic.Produc&Biologic.,1,3,10,9,9,2,22,19,24.3,42.2,42.3,41,42.9,42.4,31.1,38.6,34.5,,,,,,,,0.45
CHE,Other Insecticides,143,53,38,41,38,36,33,28,24,12.6,13.3,15.6,11.7,13.1,14.2,10.8,24.9,34.3,24.48,82.1,26.3,36.22,77.6,69.04,81.1
CHE,Mineral Oils,167,166,140,115,135,91,98,88,87.5,93.4,87.3,84.5,30.1,43.7,41.6,41.2,21.8,169,208.69,231.2,197.3,218.22,232.9,256.08,255.22
CHE,Phenoxy Hormone Products,124,109,92,104,109,97,87,83,81,80.9,78,73.9,64.2,57,50.9,50.7,49.7,64.6,50.48,47.8,51.3,57.48,46,45.8,41.59
CHE,Triazines,101,99,93,89,75,70,62,65,66.7,52.8,52,51.3,49.5,53,70.4,67.6,60.5,111,106.46,77.6,117.3,88.04,92.53,96.94,82.89
CHE,Amides,36,47,45,34,25,25,22,31,41.1,49.3,46.1,55.1,46.7,48.2,43.6,45.9,45.5,70.6,87.62,91.1,89.9,88.57,88.5,79.66,76.72
CHE,Carbamates Herbicides,52,58,53,33,52,55,57,42,29.2,36.6,32.7,32.8,32.1,32.6,33.9,35.3,31.2,27.7,29.36,29.9,29.8,27.14,26.56,25.68,29.99
CHE,Dinitroanilines,79,59,55,42,24,35,25,22,21.9,21.1,17.4,21.7,21.7,23.6,23.3,27.9,28.9,36.6,31.87,50,40.1,30.23,43.64,19.74,17.31
CHE,Urea derivates,,,,,,,,,,92.8,85.8,86.1,72,72.7,62.1,61,56.5,65.3,64.81,65.8,67,56.07,52.44,40.9,37.11
CHE,Sulfonyl Ureas,133,122,112,97,109,118,113,99,97.7,4.6,5.4,5.8,8.1,8.3,5.2,5.8,4.1,5.5,4.81,4.6,2.8,4.45,3.98,5.31,3.95
CHE,Bipiridils,,,,,,,,,,3.2,5.5,5.5,5.6,4.4,7.5,7.5,7.2,8.1,8.37,5.1,10.2,7.9,7.74,5.98,9.07
CHE,Uracil,,,,,,,,,,0.6,0.8,0.7,4.9,4.9,0.7,0.7,0.9,3,4.36,5,3,3.67,5.52,4.57,3.93
CHE,Other Herbicides,298,288,299,276,275,257,259,256,261.7,270.6,329.5,323,346.3,326.2,329.4,325.4,310.2,526.7,341.48,379.3,440.5,507.3,419.13,424.34,400.44
CHE,Inorganics,292,287,337,414,382,347,355,351,310.7,267,269.5,249.8,250,233.9,199.7,201.8,192.3,319.8,341.48,356.5,321.3,343.71,411.77,468.54,429.16
CHE,Dithiocarbamates,229,205,199,166,171,170,145,109,100.7,88.2,88.6,90.2,88.4,83.1,69.5,71.6,63.2,126.2,144.91,155.1,109.6,109.8,101.6,99.69,96.74
CHE,Benzimidazoles,25,16,11,7,7,8,4,3,2.7,2.9,3.1,2.9,3.1,3.4,1.8,4.9,1.9,4.2,4.52,7.5,2.7,2.59,2.36,2.35,1.94
CHE,"Triazoles, Diazoles",69,65,56,58,61,56,53,43,36.6,34.1,38.2,34,33.1,32,32.9,27.4,26.74,29.2,35.08,38.8,43,40.96,27.43,33.57,37.61
CHE,"Diazines, Morpholines",30,30,31,23,30,31,33,13,13.7,7.9,5.8,8.7,8.8,8.5,9.1,7.8,11,6,5.89,10.8,3.5,4.95,7.31,6.04,6.68
CHE,Other Fungicides,343,309,319,314,323,337,300,321,299.5,307.6,314.4,320.2,348.7,330.9,313.4,308.1,342.8,396.1,425.16,406,415.4,420.09,377.4,365.77,380.28
CHE,Plant Growth Regulators,79,72,49,39,33,34,22,20,18,18,19.5,21,20.2,18.8,18.7,19.7,19.9,30.9,30.38,68.8,42.7,34.45,29.35,20.64,30.87
CHE,Pesticides,2282,2055.9,2018.7,1934.5,1922.5,1826.3,1746.3,1644.3,1563.6,1526.6,1576.9,1561.9,1526.6,1476.7,1390.7,1388.3,1359.04,2099.3,2011.47,2170.4,2059.6,2132.14,2077.9,2098.5,2052.24
CHE,Insecticides,223,123,127,123,111,95,111,98,94.7,94.8,97.1,94.5,90.2,89.4,75.5,77.8,83.7,80.2,71.38,130.1,68.2,79.77,94.93,92.66,109.13
CHE,Mineral Oils,167,166,140,115,135,91,98,88,87.5,93.4,87.3,84.5,30.1,43.7,41.6,41.2,21.8,169,208.69,231.2,197.3,218.22,232.9,256.08,255.22
CHE,Herbicides,823,782,749,675,669,657,625,598,599.3,612.5,653.2,655.9,651.1,630.9,627,627.8,594.7,919.1,729.62,756.2,851.9,870.85,786.04,748.92,703
CHE,Fungicides&Bactericides,988,912,953,982,974,949,890,840,763.9,707.7,719.6,705.8,732.1,691.8,626.4,621.6,637.94,881.5,957.04,974.7,895.5,922.1,927.87,975.96,952.41
CHE,Plant Growth Regulators,79,72,49,39,33,34,22,20,18,18,19.5,21,20.2,18.8,18.7,19.7,19.9,30.9,30.38,68.8,42.7,34.45,29.35,20.64,30.87
CHE,Rodenticides,2,0.9,0.7,0.5,0.5,0.3,0.3,0.3,0.2,0.2,0.2,0.2,2.9,2.1,1.5,0.2,1,18.6,14.36,9.4,4,6.75,6.81,4.24,1.61
SYR,Chlorinated Hydrocarbons,,,,,,,,5,15,30,20,,,,,,,,,,,,,,
SYR,Organo-Phosphates,,,,,,,,150,230,248,280,193,,,,,,,,,,,,,
SYR,Carbamates Insecticides,,,,,,,,50,243,49,86,69,,,,,,,,,,,,,
SYR,Pyrethroids,,,,,,,,161,432,693,648,573,,,,,,,,,,,,,
SYR,Botanic.Produc&Biologic.,,,,,,,,,6,3,2,8,,,,,,,,,,,,,
SYR,Other Insecticides,,,,,,,,78,166,91,183,151,,,,,,,,,,,,,
SYR,Mineral Oils,,,,,,,,315,304,303,267,152,,,,,,,,,,,,,
SYR,Phenoxy Hormone Products,,,,,,,,215,395,85,158,143,,,,,,,,,,,,,
SYR,Triazines,,,,,,,,2,,3,2,,,,,,,,,,,,,,
SYR,Dinitroanilines,,,,,,,,160,521,319,357,288,,,,,,,,,,,,,
SYR,Urea derivates,,,,,,,,11,6,12,14,30,,,,,,,,,,,,,
SYR,Sulfonyl Ureas,,,,,,,,1,1,1,1,2,,,,,,,,,,,,,
SYR,Uracil,,,,,,,,2,,2,2,,,,,,,,,,,,,,
SYR,Other Herbicides,,,,,,,,227,340,197,281,242,,,,,,,,,,,,,
SYR,Inorganics,,,,,,,,220,1061,1932,526,1043,,,,,,,,,,,,,
SYR,Dithiocarbamates,,,,,,,,17,23,,28,43,,,,,,,,,,,,,
SYR,Benzimidazoles,,,,,,,,59,55,52,19,21,,,,,,,,,,,,,
SYR,"Triazoles, Diazoles",,,,,,,,44,31,1,25,29,,,,,,,,,,,,,
SYR,"Diazines, Morpholines",,,,,,,,12,15,19,12,11,,,,,,,,,,,,,
SYR,Other Fungicides,,,,,,,,69,81,73,111,101,,,,,,,,,,,,,
SYR,Dithiocarbamates-SeedTrF,,,,,,,,,50,,20,60,,,,,,,,,,,,,
SYR,Triazoles diazoles-SdTrF,,,,,,,,,67,22,118,152,,,,,,,,,,,,,
SYR,Others-SeedTreatFung,,,,,,,,337,509,19,94,80,,,,,,,,,,,,,
SYR,Pyrethroids-SeedTr Ins,,,,,,,,3,2,2,,4,,,,,,,,,,,,,
SYR,Anticoagulants,,,,,,,,,31,5,30,12,,,,,,,,,,,,,
SYR,Other Rodenticides,,,,,,,,15,31,24,,,,,,,,,,,,,,,
SYR,Pesticides,,,,,,,,2153,4615,4185,3284,3407,,,,,,,,,,,,,
SYR,Insecticides,,,,,,,,444,1092,1114,1219,994,,,,,,,,,,,,,
SYR,Mineral Oils,,,,,,,,315,304,303,267,152,,,,,,,,,,,,,
SYR,Herbicides,,,,,,,,618,1263,619,815,705,,,,,,,,,,,,,
SYR,Fungicides&Bactericides,,,,,,,,421,1266,2077,721,1248,,,,,,,,,,,,,
SYR,Seed Treatm Fungicides,,,,,,,,337,626,41,232,292,,,,,,,,,,,,,
SYR,Seed Treatm Insecticides,,,,,,,,3,2,2,,4,,,,,,,,,,,,,
SYR,Rodenticides,,,,,,,,15,62,29,30,12,,,,,,,,,,,,,
TJK,Chlorinated Hydrocarbons,,,,20,8,,39,,,,,,,,19.4,20,20.6,21.1,21.6,22,22.4,22.6,,,
TJK,Organo-Phosphates,,,,35,,0,2,,,,,,,,11.7,12.1,12.4,12.8,13.1,13.4,13.6,13.7,,,
TJK,Carbamates Insecticides,,,,2,,,1,,,,,,,,,,,,,,,,,,
TJK,Pyrethroids,,,,2,2,1,4,,,,,,,,15.3,15.8,16.3,16.8,17.3,17.6,17.9,18.1,,,
TJK,Botanic.Produc&Biologic.,,,,,,,,,,,,,,,13.4,13.8,14.1,14.4,14.7,15,15.2,15.4,,,
TJK,Other Insecticides,,,,26,3,1,6,,,,,,,,,,,,,,,,,,
TJK,Mineral Oils,,,,77,3,,2,,,,,,,,,,,,,,,,,,
TJK,Phenoxy Hormone Products,,,,,,,,,,,,,,,2.1,2.1,2.2,2.2,2.3,2.3,2.4,2.4,,,
TJK,Triazines,,,,2,1,8,1,,,,,,,,,,,,,,,,,,
TJK,Amides,,,,0,,,,,,,,,,,14.3,14.7,15.1,15.5,15.9,16.2,16.4,16.6,,,
TJK,Dinitroanilines,,,,11,,,0,,,,,,,,,,,,,,,,,,
TJK,Urea derivates,,,,,,,25,,,,,,,,,,,,,,,,,,
TJK,Sulfonyl Ureas,,,,,,,,,,,,,,,29.7,30.6,31.4,32.1,32.8,33.4,33.8,34.1,,,
TJK,Other Herbicides,,,,74,6,0,16,,,,,,,,14.2,14.6,15,15.6,16,16.3,16.5,16.6,,,
TJK,Inorganics,,,,2011,686,35,664,,,,,,,,,,,,,,,,,,
TJK,Dithiocarbamates,,,,19,3,9,63,,,,,,,,1.6,1.6,1.7,1.7,1.8,1.8,1.9,1.9,,,
TJK,Benzimidazoles,,,,0,,,,,,,,,,,33.5,34.6,35.4,36.2,36.9,37.7,38.3,38.7,,,
TJK,"Triazoles, Diazoles",,,,1,,,,,,,,,,,21.8,22.5,23.1,23.6,24,24.4,24.8,25.1,,,
TJK,"Diazines, Morpholines",,,,,2,,3,,,,,,,,,,,,,,,,,,
TJK,Other Fungicides,,,,,,,,,,,,,,,1.6,1.6,1.7,1.7,1.8,1.8,1.9,1.9,,,
TJK,Dithiocarbamates-SeedTrF,,,,,,,,,,,,,,,27.7,28.6,29.4,30.1,30.7,31.3,31.6,31.9,,,
TJK,Triazoles diazoles-SdTrF,,,,,,,,,,,,,,,1.3,1.3,1.4,1.5,1.6,1.6,1.7,1.7,,,
TJK,Others-SeedTreatFung,,,,,,,,,,,,,,,20.9,21.5,22.1,22.6,23,23.3,23.7,23.9,,,
TJK,Pesticides,,,,2280,714,54,826,,,,,,,,228.5,235.4,241.9,247.9,253.5,258.1,262.1,264.6,,,
TJK,Insecticides,,,,85,13,2,52,,,,,,,,59.8,61.7,63.4,65.1,66.7,68,69.1,69.8,,,
TJK,Mineral Oils,,,,77,3,,2,,,,,,,,,,,,,,,,,,
TJK,Herbicides,,,,87,7,8,42,,,,,,,,60.3,62,63.7,65.4,67,68.2,69.1,69.7,,,
TJK,Fungicides&Bactericides,,,,2031,691,44,730,,,,,,,,58.5,60.3,61.9,63.2,64.5,65.7,66.9,67.6,,,
TJK,Seed Treatm Fungicides,,,,,,,,,,,,,,,49.9,51.4,52.9,54.2,55.3,56.2,57,57.5,,,
THA,Chlorinated Hydrocarbons,,,,80,82,359,528,773,896,979,562,,,1678,,,,,,,,,,,
THA,Organo-Phosphates,,,,3444,3794,4462,4228,4122,4535,6101,3435,,,3726,8723,2967,2292,3829,4673,2917,4022,4887,1783,202,2937
THA,Carbamates Insecticides,,,,1095,668,1226,657,465,269,450,358,,,1826,6581,2158,1534,2800,2800,2808,3275,3443,1066,140,1071
THA,Pyrethroids,,,,91,111,154,275,150,686,295,315,,,598,1732,727,619,986,883,711,796,1067,428,85,683
THA,Botanic.Produc&Biologic.,,,,,115,0,29,0,1,1,7,,,127,185,,,143,62,145,,,,,
THA,Other Insecticides,,,,808,916,626,796,655,987,725,601,,,1835,1562,798,742,1015,1053,1531,1902,1274,1493,1248,2147
THA,Mineral Oils,,,,,,,,44,45,54,53,,,175,199,33,61,77,129,120,232,214,0,,
THA,Phenoxy Hormone Products,,,,2317,2293,2637,2427,2570,2209,3642,2704,,,4580,10016,4623,3635,7054,7292,6182,8487,8857,9886,108,
THA,Triazines,,,,1498,2290,2935,2207,2463,1138,1088,1695,,,4094,7244,3269,3491,6316,6577,3748,7763,6490,11685,122,5
THA,Amides,,,,599,989,1502,1094,1316,570,735,808,,,2397,5352,1899,1743,3145,3506,2969,3110,4621,,2,
THA,Carbamates Herbicides,,,,280,172,216,113,31,31,30,32,,,,,,,,,,,,106,,
THA,Dinitroanilines,,,,,1,2,43,58,109,46,35,,,112,104,109,108,186,200,113,169,478,217,41,541
THA,Urea derivates,,,,1,1,1,194,503,269,295,299,,,722,1954,1197,738,1431,1622,985,1630,1836,2543,59,1210
THA,Sulfonyl Ureas,,,,1122,608,524,285,2,5,5,3,,,5,1,21,13,10,11,14,13,21,6,41,16
THA,Bipiridils,,,,267,200,244,289,351,361,676,494,,,3757,11254,4961,5117,8286,9751,10740,10367,14142,10674,150,9086
THA,Uracil,,,,,,,127,235,274,186,261,,,233,767,381,302,345,426,379,317,603,,12,233
THA,Other Herbicides,,,,2974,3001,3874,4064,5618,3761,3695,4619,,,15983,17729,14656,14316,23401,18261,28485,20044,30560,25114,685,
THA,Inorganics,,,,1601,2162,2060,1762,1988,839,1324,1503,,,2522,4392,1577,819,1702,1792,869,1236,964,297,,
THA,Dithiocarbamates,,,,1218,1358,1385,1233,1243,947,860,829,,,2551,4579,1832,1302,2236,2459,1489,2025,1564,1686,,
THA,Benzimidazoles,,,,255,197,300,312,358,393,534,470,,,941,1944,690,544,1116,1055,498,672,1125,504,2,2605
THA,"Triazoles, Diazoles",,,,1,1,1,26,51,52,16,47,,,385,880,267,233,337,394,449,722,545,718,71,828
THA,"Diazines, Morpholines",,,,12,7,6,9,15,6,12,8,,,10,,,2,8,27,,,,1,,
THA,Other Fungicides,,,,903,1160,1075,720,414,231,222,297,,,817,497,813,2833,1110,1479,1585,1031,2782,1211,5163,
THA,Benzimidazoles-SeedTrF,,,,,,,2,,6,5,5,,,,,,,,,,,,,,
THA,Triazoles diazoles-SdTrF,,,,,,,2,4,4,3,1,,,,,,,,,,,,,,
THA,Others-SeedTreatFung,,,,,,,12,12,36,86,85,,,,,,,,,,,,,,38
THA,Organo-phospates-SdTr In,,,,,,,,,,4,3,,,,,,,,,,,,,,
THA,Carbamates-insect-SdTr,,,,,,,7,26,1,,,,,,,,,,,,,,,,
THA,Pyrethroids-SeedTr Ins,,,,,,,,,,5,,,,,,,,,,,,,,,
THA,Others-SeedTreat Ins,,,,,,,1,3,0,,,,,,,,,,,,,,,,
THA,Plant Growth Regulators,,,,265,290,443,385,383,425,564,711,,,2093,2603,809,732,1244,848,1110,904,1435,502,5,292
THA,Anticoagulants,,,,0,0,0,0,0,0,0,0,,,3,2,3,3,5,5,1,9,8,,,
THA,Other Rodenticides,,,,18,32,30,74,107,126,123,94,,,51,248,41,41,76,118,85,260,275,1,,108
THA,Pesticides,,,,18849,20448,24062,21901,23960,19212,22761,20334,,,51221,88548,43831,41220,66858,65423,67933,68986,87191,69921,8136,21800
THA,Insecticides,,,,5518,5686,6827,6513,6165,7374,8551,5278,,,9790,18783,6650,5187,8773,9471,8112,9995,10671,4770,1675,6838
THA,Mineral Oils,,,,,,,,44,45,54,53,,,175,199,33,61,77,129,120,232,214,,,
THA,Herbicides,,,,9058,9555,11935,10843,13147,8727,10398,10950,,,31883,54421,31116,29463,50174,47646,53615,51900,67608,60231,1220,11091
THA,Fungicides&Bactericides,,,,3990,4885,4827,4062,4069,2468,2968,3154,,,7226,12292,5179,5733,6509,7206,4890,5686,6980,4417,5236,3433
THA,Seed Treatm Fungicides,,,,,,,16,16,46,94,91,,,,,,,,,,,,,,38
THA,Seed Treatm Insecticides,,,,,,,8,29,1,9,3,,,,,,,,,,,,,,
THA,Plant Growth Regulators,,,,265,290,443,385,383,425,564,711,,,2093,2603,809,732,1244,848,1110,904,1435,502,5,292
THA,Rodenticides,,,,18,32,30,74,107,126,123,94,,,54,250,44,44,81,123,86,269,283,1,,108
#N/A,Other Pesticides nes,,,47,27,22,20,21,15,15,,,,,,,,,,,,,,,,
#N/A,Pesticides,,,970,659,540,573,556,507,529,,296,175,240,210,262,149,327,119,85,98,,,,,
#N/A,Insecticides,,,227,115,93,122,112,118,103,,57,66,54,42,51,17,20,22,12,27,,,,,
#N/A,Herbicides,,,223,223,165,169,172,143,149,,50,59,73,52,32,33,16,17,7,11,,,,,
#N/A,Fungicides&Bactericides,,,473,294,260,262,251,231,262,,189,50,113,116,179,99,291,80,66,60,,,,,
#N/A,Other Pesticides nes,,,47,27,22,20,21,15,15,,,,,,,,,,,,,,,,
TLS,Organo-Phosphates,,,,,,,,,,,,,,0.3,0.02,0.1,,0.55,0.16,0.4,,,,,
TLS,Carbamates Insecticides,,,,,,,,,,,,,0.03,1.8,0.78,0.49,,0.95,0.83,0.68,,,,,
TLS,Pyrethroids,,,,,,,,,,,,,,,,,,0.08,,,,,,,
TLS,Botanic.Produc&Biologic.,,,,,,,,,,,,,,,,,,0.16,,,,,,,
TLS,Other Herbicides,,,,,,,,,,,,,0.01,0.2,0.02,0.07,,0.01,0.3,0.5,,,,,
TLS,Dithiocarbamates,,,,,,,,,,,,,0.01,,,0.04,,,,,,,,,
TLS,Benzimidazoles,,,,,,,,,,,,,,,,,,0.32,,,,,,,
TLS,Other Fungicides,,,,,,,,,,,,,,,,,,,,0.2,,,,,
TLS,Others-SeedTreat Ins,,,,,,,,,,,,,,,,,,0.11,,,,,,,
TLS,Plant Growth Regulators,,,,,,,,,,,,,,,,,,0.09,,,,,,,
TLS,Anticoagulants,,,,,,,,,,,,,0.01,,,,,0.2,0.1,,,,,,
TLS,Pesticides,,,,,,,,,,,,,0.06,2.3,0.82,0.7,,2.47,1.39,1.78,,,,,
TLS,Insecticides,,,,,,,,,,,,,0.03,2.1,0.8,0.59,,1.74,0.99,1.08,,,,,
TLS,Herbicides,,,,,,,,,,,,,0.01,0.2,0.02,0.07,,0.01,0.3,0.5,,,,,
TLS,Fungicides&Bactericides,,,,,,,,,,,,,0.01,,,0.04,,0.32,,0.2,,,,,
TLS,Seed Treatm Insecticides,,,,,,,,,,,,,,,,,,0.11,,,,,,,
TLS,Plant Growth Regulators,,,,,,,,,,,,,,,,,,0.09,,,,,,,
TLS,Rodenticides,,,,,,,,,,,,,0.01,,,,,0.2,0.1,,,,,,
TGO,Chlorinated Hydrocarbons,,,2,,,,,,,,,,,120.7,132.3,26.1,,,,,,,,,
TGO,Organo-Phosphates,313,203,180,196,190,180,176,,,,,,,76.2,106.34,34.65,21.63,27.53,3.06,18.55,32.8,11.21,88.6,96.9,101.2
TGO,Carbamates Insecticides,,,,,,,,,,,,,,,,2.7,0.6,0.4,0.6,1.7,0.9,0.8,1.7,1.2,0.8
TGO,Pyrethroids,6,5,5,5,8,13,16,,,,,,,64.66,205.3,3.35,3.4,3.3,2.46,1.2,7.07,9.37,39.3,49.9,48
TGO,Other Insecticides,,,,,,,,,,,,,,0.17,1.8,0.9,0.6,39.34,4.03,0.02,9.04,4.42,21.5,23.6,24.9
TGO,Phenoxy Hormone Products,,,,,,,,,,,,,,35.08,40.12,38.7,51.08,53.6,47.27,60.47,67.92,41.06,32.6,28.1,15.4
TGO,Triazines,,,,,,,,,,,,,,40.11,26.21,29.05,36.15,20.12,19.5,9.7,8.91,8.66,5.1,3.6,2
TGO,Amides,,,,,,,,,,,,,,,,,,,,,,,,,289.31
TGO,Urea derivates,,,,,,,,,,,,,,17.8,20.4,30.5,40.12,39.8,30.71,22.86,36.6,39.11,29.3,31.4,23.6
TGO,Uracil,,,,,,,2,,,,,,,,,,,,,,,,,,
TGO,Other Herbicides,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,98.87
TGO,Dithiocarbamates,,,,,,,,,,,,,,10.15,9.16,9.2,8.87,11.08,7.35,12.06,11.52,10.27,11.3,10.8,9.4
TGO,Other Fungicides,3,3,3,3,3,3,3,,,,,,,5.7,1.9,0.6,,,3.7,,,0.97,3.6,3.9,33.85
TGO,Dithiocarbamates-SeedTrF,,,,,,,,,,,,,,1.2,4.57,0.6,8.6,1.6,1.5,1.5,1.51,2.56,1.5,1.3,0.76
TGO,Pyrethroids-SeedTr Ins,,,,,,,,,,,,,,1,1.06,0.7,0.8,1.9,3.81,0.9,4.6,4.9,4.2,3.1,2.7
TGO,Anticoagulants,,,,,,,,,,,,,,11,10.17,10.16,15.01,10.17,16.15,12.07,12.1,11.44,11.03,9.5,10.2
TGO,Other Pesticides nes,,,,,,,,,,,,,,30.7,25.43,15.88,81.92,53.61,89.8,31.16,49.04,,52.6,50.8,51.3
TGO,Pesticides,324,213,192,206,203,198,197,,,,,,,414.47,584.76,203.09,268.78,262.45,229.94,172.19,242.01,144.77,302.33,314.1,712.29
TGO,Insecticides,319,208,187,201,198,193,192,,,,,,,261.73,445.74,67.7,26.23,70.57,10.15,21.47,49.81,25.8,151.1,171.6,174.9
TGO,Herbicides,2,2,2,2,2,2,2,,,,,,,92.99,86.73,98.25,127.35,113.52,97.48,93.03,113.43,88.83,67,63.1,429.18
TGO,Fungicides&Bactericides,3,3,3,3,3,3,3,,,,,,,15.85,11.06,9.8,8.87,11.08,11.05,12.06,11.52,11.24,14.9,14.7,43.25
